,I_t
0,25762.0
1,28471.347608082695
2,31465.62514535858
3,34774.79569823892
4,38431.97287624373
5,42473.75199538294
6,46940.57605695793
7,51877.140173403684
8,57332.83847509937
9,63362.257954206434
10,70025.72416765075
11,77389.90423586607
12,85528.4731418269
13,94522.8499616838
14,104463.0113499743
15,115448.39036551249
16,127588.86956589267
17,141005.87822701325
18,155833.60456782594
19,172220.3349891589
20,190329.93357934945
21,210343.47650991264
22,232461.05745394842
23,256903.78182193544
24,283915.9694386223
25,313767.5872967935
26,346756.93623594276
27,383213.61782486684
28,423501.810396843
29,468023.88611572474
30,517224.40416378423
31,571594.5186616267
32,631676.8437825323
33,698070.8227348631
34,771438.6518844692
35,852511.8163027966
36,942098.2984844971
37,1041090.5279093783
38,1150474.1455552736
39,1271337.6644267868
40,1404883.1146727705
41,1552437.7699412447
42,1715467.0602761284
43,1895588.7860986807
44,2094588.7576290185
45,2314437.994464866
46,2557311.6309008873
47,2825609.6838715617
48,3121979.85202958
49,3449342.5262847124
50,3810918.2039277833
51,4210257.5099895
52,4651274.040394214
53,5138280.251327672
54,5676026.627491416
55,6269744.367869125
56,6925191.830415752
57,7648704.975629594
58,8447252.041969977
59,9328492.671945166
60,10300841.684491158
61,11373537.654684287
62,12556716.413132828
63,13861489.511334572
64,15300027.612077437
65,16885648.651207935
66,18632910.47376841
67,20557707.467922993
68,22677370.49792646
69,25010769.165731028
70,27578415.10231305
71,30402564.59684381
72,33507318.40695174
73,36918716.04967655
74,40664821.24478499
75,44775794.46669124
76,49283947.758658186
77,54223776.07878553
78,59631958.49422394
79,65547321.54034407
80,72010756.04976021
81,79065077.78193296
82,86754821.31560916
83,95125955.99271195
84,104225512.33568165
85,114101107.43665254
86,124800358.49436514
87,136370175.12881178
88,148855923.51784253
89,162300458.9512427
90,176743028.23540926
91,192218049.59972656
92,208753785.3593864
93,226370931.45817485
94,245081157.86537623
95,264885644.1568455
96,285773664.7852148
97,307721287.6491164
98,330690256.55346644
99,354627131.8733463
100,379462763.0853691
101,405112160.88809115
102,431474824.8253658
103,458435564.598246
104,485865830.1885688
105,513625538.80289024
106,541565357.412489
107,569529370.742903
108,597358038.6211764
109,624891326.1940591
110,651971877.8163978
111,678448101.7555989
112,704177038.6865246
113,729026901.6581285
114,752879197.2599053
115,775630364.8555634
116,797192900.3472972
117,817495960.3148829
118,836485469.1564838
119,854123774.1947691
120,870388910.430235
121,885273547.2545288
122,898783694.1465234
123,910937241.8288276
124,921762410.5583414
125,931296169.3156039
126,939582679.8064935
127,946671808.4531327
128,952617738.8070221
129,957477706.7324338
130,961310871.7330036
131,964177330.1854846
132,966137270.0962898
133,967250262.2801687
134,967574679.4624653
135,967167232.5618762
136,966082612.1305467
137,964373222.4205294
138,962088995.6288022
139,959277274.3855333
140,955982751.3543038
141,952247455.7958213
142,948110778.0195134
143,943609523.7431632
144,938777991.4509296
145,933648066.8516055
146,928249329.4710263
147,922609167.2538823
148,916752895.7966211
149,910703879.4855216
150,904483652.3766731
151,898112037.1339827
152,891607260.7451198
153,884986066.0716786
154,878263818.5669682
155,871454607.7205888
156,864571342.9706353
157,857625843.9686489
158,850628925.195278
159,843590475.0112566
160,836519529.2933326
161,829424339.8521154
162,822312437.8618038
163,815190692.5532471
164,808065365.434149
165,800942160.3054234
166,793826269.342387
167,786722415.5049623
168,779634891.5334511
169,772567595.7766021
170,765524065.0873504
171,758507505.0092849
172,751520817.4640706
173,744566626.1370261
174,737647299.7451123
175,730764973.3589075
176,723921567.9378725
177,717118808.2264469
178,710358239.1473233
179,703641240.8176756
180,696969042.3041661
181,690342734.2232538
182,683763280.2846477
183,677231527.8676829
184,670748217.7129261
185,664313992.8044074
186,657929406.5114999
187,651594930.0536034
188,645310959.3453847
189,639077821.2753787
190,632895779.4662048
191,626765039.5604911
192,620685754.0727869
193,614658026.8442563
194,608681917.1337585
195,602757443.3760098
196,596884586.6348586
197,591063293.7772812
198,585293480.3914859
199,579575033.4704947
